Country Name,Series Name,Series Code,2004,2005,2006,2007,2008,2009
Hong Kong,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.000914291,0.000831286,0.000978974,0.001209847,0.001567989,0.001472588
Hong Kong,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..
Hong Kong,Trade (% of GDP),NE.TRD.GNFS.ZS,364.5946806,377.0872975,392.4397563,396.7682686,407.3798512,374.5829579
Hong Kong,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.699999809,5.599999905,4.800000191,4,3.599999905,5.199999809
Hong Kong,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.699999809,5.599999905,4.800000191,4,3.599999905,5.199999809
Hong Kong,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.445930881,0.895856663,2.108768036,1.956521739,4.264392324,0.613496933
Hungary,GINI index (World Bank estimate),SI.POV.GINI,30.02,30.19,28.3,31.16,27.53,26.97
Hungary,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,20002.40302,20875.46377,21766.08872,21563.32915,21896.2182,20826.03852
Hungary,Age dependency ratio (% of working-age population),SP.POP.DPND,45.67594999,45.37560262,45.43017868,45.46089445,45.49306776,45.56604264
Hungary,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,5.08346034,4.326800823,4.082087102,4.002077049,3.966875516,3.524941402
Hungary,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.4,9.7,9.9,9.7,9.9,9.6
Hungary,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.684910755,5.751848927,5.698187039,5.572459521,5.463501182,4.867185924
Hungary,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,0.028331031,0
Hungary,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.1,13.5,13.1,13.2,13,13
Hungary,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.088105351
Hungary,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,5.300000191,5,4.900000095,4.699999809,4.300000191,4.599999905
Hungary,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,60.73495783,62.36068995,62.17671338,61.74633199,60.34142845,55.73524833
Hungary,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,24.2,..,..,..,0.7
Hungary,Forest area (% of land area),AG.LND.FRST.ZS,21.97946887,22.12922665,22.26983596,22.41044526,22.55105457,22.46106263
Hungary,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.816871655,2.600085576,2.354777787,2.799712987,3.098283357,2.47404257
Hungary,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,8.21920407,8.44559667,8.2586286,7.67442525,7.46308438,7.73558005
Hungary,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,2.320746172,2.497190173,3.525750146,3.964476009,6.378536195,7.719099723
Hungary,International migrant stock (% of population),SM.POP.TOTL.ZS,..,3.301743371,..,..,..,..
Hungary,Internet users (per 100 people),IT.NET.USER.P2,27.74,38.97,47.06,53.3,61,62
Hungary,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.64878049,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805
Hungary,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.02922058,..,..,..,..,..
Hungary,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,45.09999847,46.09999847,46.09999847,47.5,47.59999847,42.59999847
Hungary,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,22.11900741,22.19355947,22.83168796,22.34842016,21.49677537,20.38430607
Hungary,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.002100222,0.002261434,0.003400271,0.003526507,0.000728675,0.001177609
Hungary,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.485712207,1.426482122,1.234323333,1.281905125,1.192928206,1.140864549
Hungary,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,86.25517302,92.31411681,98.89553625,109.6328855,121.6811908,117.5591879
Hungary,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.389329,0.567969652,0.545788358,0.374155559,0.491555531,0.284123675
Hungary,Population density (people per sq. km of land area),EN.POP.DNST,112.7777951,112.5662872,112.3911394,112.2171633,112.0208459,110.7108141
Hungary,"Population, total",SP.POP.TOTL,10107146,10087065,10071370,10055780,10038188,10022650
Hungary,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Hungary,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.41637056,17.40802701,17.39213235,17.37610608,17.36353214,17.34759769
Hungary,Population growth (annual %),SP.POP.GROW,-0.221439379,-0.198878843,-0.155716485,-0.154915158,-0.175097367,-0.154908814
Hungary,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,15.59574756,15.70701916,15.89255542,16.11386887,16.34298271,16.5475945
Hungary,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,15.75873711,15.50565157,15.34592434,15.13913064,14.92522062,14.75506956
Hungary,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0.14,0,0.03,0.07
Hungary,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,13.5,15.9,12.3,12.4,12.4,12.3
Hungary,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,0.24,0.13,0,0.42,0,0
Hungary,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Hungary,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.61315918,93.75331116,98.58830261,95.71653748,97.78566742,98.15638733
Hungary,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.1,9.1,10.4,11.1,11.1,11.1
Hungary,Rural population (% of total population),SP.RUR.TOTL.ZS,34.104,33.646,33.137,32.632,32.13,31.634
Hungary,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.4794693,98.08281708,99.40265656,99.49733734,101.5509033,102.2156219
Hungary,"School enrollment, primary (% net)",SE.PRM.NENR,88.66285706,89.29898071,90.45098114,90.17014313,92.00489044,92.95189667
Hungary,"School enrollment, secondary (% net)",SE.SEC.NENR,89.70037079,89.92935181,89.91464233,89.92365265,90.19603729,90.7178421
Hungary,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.93518066,96.18241119,95.90943146,96.08129883,96.63194275,97.90689087
Hungary,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,7,7,7,7,7,7
Hungary,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.45035493,19.9946622,19.83797377,21.448511,23.31785712,23.42351367
Hungary,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,5.116958658,5.126968138,5.126968138,5.14244294,5.14244294,5.14244294
Hungary,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.764927651,0.980784196,1.008053677,0.784958428,0.988664736,0.665635391
Hungary,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,17.97124493,23.01621304,28.55819041,25.65332003,51.56376323,89.95364215
Hungary,Trade (% of GDP),NE.TRD.GNFS.ZS,124.0078529,128.5927778,150.3629451,156.5428938,159.5568845,146.0626075
Hungary,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.099999905,7.199999809,7.5,7.400000095,7.800000191,10
Hungary,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.099999905,7.199999809,7.5,7.400000095,7.800000191,10
Hungary,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.779959775,3.550808314,3.878312373,7.935008875,6.066157153,4.209189843
India,GINI index (World Bank estimate),SI.POV.GINI,33.38,..,..,..,..,33.9
India,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,2966.454704,3190.577372,3430.588025,3724.053393,3805.949265,4070.481994
India,Age dependency ratio (% of working-age population),SP.POP.DPND,61.04763156,60.16142739,59.44279972,58.69540246,57.92277683,57.11481878
India,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,19.02855235,18.81054342,18.28822509,18.2562719,17.78433237,17.73663649
India,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.757,23.259,22.779,22.335,21.937,21.589
India,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.197178135,1.233151431,1.294535658,1.365786853,1.497886363,1.619048654
India,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,1.164101499,0.768220171,0.787941534,0.952283526,2.682917191,1.037787503
India,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.389,8.283,8.19,8.111,8.049,8.002
India,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,4.356108992
India,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,55.79999924,..,..,..,..
India,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,20.51223375,20.97052835,22.26165411,23.88727019,24.55100744,26.2470153
India,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,52.3,..,..,..
India,Forest area (% of land area),AG.LND.FRST.ZS,22.61718895,22.77318301,22.91316734,23.05315167,23.19313599,23.33312032
India,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.053340174,10.32794494,14.75413958,15.89886503,17.71007867,13.38550831
India,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,4.56179291,4.30712688,4.08537783,3.94075346,3.99191133,4.05315674
India,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,0.620447636,0.547965475,0.529760617,0.592303018,0.599026623,0.407774609
India,International migrant stock (% of population),SM.POP.TOTL.ZS,..,0.514439809,..,..,..,..
India,Internet users (per 100 people),IT.NET.USER.P2,1.976136492,2.388075,2.805499865,3.95,4.38,5.12
India,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.72426829,64.09758537,64.45509756,64.79385366,65.11339024,65.41319512
India,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,62.75447464,..,..,..
India,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,39.59999847,..,..,..,..
India,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,15.25256106,15.38618405,16.05827703,15.99097156,15.429653,15.09519681
India,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.448836334,0.977794842,1.188254773,1.955940256,2.539317181,1.094315872
India,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.828752316,2.754907745,2.526808707,2.342633967,2.550193542,2.893497172
India,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,4.701852372,7.997206759,14.52388234,20.1553755,29.53103968,44.12009108
India,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.570233126,0.797887893,0.667806533,0.521322285,0.791512151,0.394721494
India,Population density (people per sq. km of land area),EN.POP.DNST,378.8588422,384.8816567,390.8557156,396.7743841,402.6214635,408.3769224
India,"Population, total",SP.POP.TOTL,1126419321,1144326293,1162088305,1179685631,1197070109,1214182182
India,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.40444854,12.53800344,12.68000825,12.83030725,12.99000266,13.15840179
India,Population growth (annual %),SP.POP.GROW,1.615377319,1.577221429,1.540257607,1.502933906,1.462900688,1.419375347
India,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.717413046,4.778034144,4.854753013,4.92439871,4.989128335,5.051202522
India,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,33.18915594,32.78495988,32.42682999,32.06180351,31.68878348,31.30107744
India,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,38.4,..,..,..,..,31.43
India,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,37.2,..,..,..,..,29.8
India,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,73.36,..,..,..,..,67.92
India,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
India,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,98.31643677,99.61586761
India,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.3,8.3,8.3,9.1,9.1,10.8
India,Rural population (% of total population),SP.RUR.TOTL.ZS,71.097,70.765,70.431,70.094,69.754,69.413
India,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,114.3098907,115.193367,113.9132004
India,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,93.29447174,93.44228363,93.93656921
India,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..
India,"School enrollment, secondary (% gross)",SE.SEC.ENRR,52.49346924,55.13777924,56.10066986,58.65513992,61.93096161,61.29877853
India,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6,6,7,8,8,8
India,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.405867015,9.913767636,11.02548133,11.89365043,10.75117613,9.640994667
India,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,5.025035998,5.025035998,5.025035998,5.025035998,5.025035998,5.025035998
India,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.458546367,4.877461951,5.50665813,6.14528777,9.179677493,4.612716509
India,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.443222184,2.888075586,1.847722918,3.194170284,2.545271666,1.217459942
India,Trade (% of GDP),NE.TRD.GNFS.ZS,36.85744745,41.30519008,45.29779299,44.87619241,52.26948525,45.47695995
India,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.900000095,4.400000095,4.300000191,3.700000048,4.099999905,3.900000095
India,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,4.400000095,..,..,..,..
India,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.76723848,4.246353323,6.145522388,6.369996746,8.351816444,10.87739112
Indonesia,GINI index (World Bank estimate),SI.POV.GINI,..,34.01,..,..,34.11,..
Indonesia,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,6245.294423,6495.491621,6803.910474,7157.002104,7542.141213,7791.047815
Indonesia,Age dependency ratio (% of working-age population),SP.POP.DPND,53.47377693,53.15474654,52.45451228,51.91381087,51.51985684,51.26603971
Indonesia,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,14.33577983,13.12661864,12.97380272,13.7166831,14.48174026,15.29014815
Indonesia,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.444,21.376,21.241,21.037,20.767,20.435
Indonesia,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.512238393,1.511534344,1.505337668,1.616659186,1.752149102,1.90009103
Indonesia,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.875304764,0.525717117,0.702296863,1.082514522,2.632160528,0.94026648
Indonesia,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.596,6.55,6.502,6.454,6.407,6.362
Indonesia,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.160589722
Indonesia,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,43.29999924,44,42,41.20000076,40.29999924,39.70000076
Indonesia,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-50.16006092,-55.89611214,-70.80891649,-74.06609135,-73.60228096,-76.06279285
Indonesia,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,14
Indonesia,Forest area (% of land area),AG.LND.FRST.ZS,54.18912877,54.01778568,53.63966063,53.26153557,52.88341052,52.50528547
Indonesia,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,25.79947752,27.61447436,27.24364441,25.38673324,29.10000923,28.42048379
Indonesia,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,2.36774828,2.7895806,2.90514781,3.09844209,2.80594493,2.82545945
Indonesia,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,2.002776321,1.238115121,1.104795156,1.242554542,0.949709146,0.857769701
Indonesia,International migrant stock (% of population),SM.POP.TOTL.ZS,..,0.059942621,..,..,..,..
Indonesia,Internet users (per 100 people),IT.NET.USER.P2,2.600285876,3.602024763,4.764813134,5.786274729,7.917479385,6.92
Indonesia,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.55039024,68.85443902,69.14595122,69.42290244,69.68529268,69.93309756
Indonesia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,90.38478851,..,91.98226929,..,92.19229889,92.58169556
Indonesia,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,..
Indonesia,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,28.06582568,27.40750748,27.53757408,27.04841275,27.81427299,26.35547453
Indonesia,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.545488707,2.056465579,2.576712514,3.391026344,1.740964523,1.874956769
Indonesia,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.945716157,0.750789096,0.71642548,0.774786825,0.633480985,0.612410891
Indonesia,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,13.70874711,20.89708826,28.01943927,40.43198063,60.01372486,68.9204184
Indonesia,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,3.364843271,5.081015279,3.710357363,2.929191783,3.854694463,1.315163171
Indonesia,Population density (people per sq. km of land area),EN.POP.DNST,123.2459171,124.8942646,126.5554077,128.2295633,129.920878,131.6345297
Indonesia,"Population, total",SP.POP.TOTL,223268606,226254703,229263980,232296830,235360765,238465165
Indonesia,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Indonesia,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.840443488,9.852155427,9.86661315,9.883695787,9.903394476,9.924817321
Indonesia,Population growth (annual %),SP.POP.GROW,1.334985753,1.328581128,1.321272163,1.31419028,1.310351365,1.310373377
Indonesia,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.820225823,4.798606551,4.862756897,4.910089389,4.939457942,4.948288778
Indonesia,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,30.0220632,29.90795511,29.54390742,29.26311091,29.06259163,28.94301941
Indonesia,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,21.63,..,..,21.29,..
Indonesia,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.7,16,17.8,16.6,15.4,14.2
Indonesia,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,59.5,..,..,54.51,..
Indonesia,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Indonesia,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.42162323,95.9624176,94.1608429,98.42253876,98.69992065,100.702713
Indonesia,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.3,11.3,11.3,11.6,11.6,17.9
Indonesia,Rural population (% of total population),SP.RUR.TOTL.ZS,54.855,54.063,53.268,52.472,51.673,50.876
Indonesia,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.7178268,109.7527237,108.0919495,111.1331711,109.4810791,109.8921509
Indonesia,"School enrollment, primary (% net)",SE.PRM.NENR,91.20633698,90.41130829,93.36688232,95.38420868,94.56678009,94.92102051
